"Address","Status Code","Status","BG 1","BG 2","BG 3","BG 4","BG 5","BG 6"
"https://app.croneri.co.uk/key-rates-and-data?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/supported-living-younger-adults-quality-assurance-registering-new-care-service/employer?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/model-policies/domiciliary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/data-protection-email-internet-and-social-media-email-internet-and-social-media/computer?section=4080&product=138&topic=3363","200","OK","","","","","",""
"https://app.croneri.co.uk/toolkits/special-educational-needs-sen-toolkit","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/finance?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/england-now-sees-clusters-measles-cases?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/mental-capacity/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/urgent-action-needed-address-children-s-speech-and-language-development?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/planning-and-organisation?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/staff-training-and-qualifications/summary?product=134","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/what-are-rules-refusing-flexible-working-request?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/feature-articles/cpd-beyond-statutory-requirements?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/discipline-and-grievance/resources?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/questions-and-answers/cyber-attacks","200","OK","","","","","",""
"https://app.croneri.co.uk/recently-updated?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/toolkits?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/whats-new/parents-forced-debt-cover-childcare-costs?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/tools-and-documents/documents/form?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/mental-health-work-staff-wellbeing-and-mental-health-mental-health-work/employer-factsheet?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/welfare-children?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/administration?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/learning-and-development?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/security/resources-1?product=138","200","OK","","","","","",""
"https://app.croneri.co.uk/topics/data-protection/social-networking-policy?section=4080&product=138&topic=3363","200","OK","","","","","",""
